filename,module_name,module_params,execution_time,retrieval_f1,retrieval_recall,retrieval_precision,retrieval_ndcg,retrieval_map,retrieval_mrr,is_best
0.parquet,HybridRRF,"{'top_k': 10, 'weight_range': (4, 80), 'weight': 4.0}",0.1384589195251465,0.20424242424242425,0.84,0.11799999999999997,0.5808880334025153,0.5041468253968254,0.5352142857142858,False
1.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'tmm', 'weight_range': (0.0, 1.0), 'test_weight_size': 101, 'weight': 0.45}",0.16942618370056153,0.20848484848484852,0.88,0.11999999999999998,0.5700574970754044,0.49982539682539673,0.523579365079365,False
2.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'dbsf', 'weight_range': (0.0, 1.0), 'test_weight_size': 101, 'weight': 0.39}",0.16969602108001708,0.20242424242424242,0.88,0.11599999999999999,0.5691671466338323,0.5004126984126984,0.5216666666666666,False
3.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'z', 'weight_range': (0.0, 1.0), 'test_weight_size': 101, 'weight': 0.52}",0.17040716648101806,0.18000000000000005,0.84,0.10199999999999998,0.5307171642324906,0.4990992063492064,0.5121031746031747,False
4.parquet,HybridCC,"{'top_k': 10, 'normalize_method': 'mm', 'weight_range': (0.0, 1.0), 'test_weight_size': 101, 'weight': 0.4}",0.16762978076934815,0.20303030303030303,0.9,0.11599999999999998,0.5648626338023993,0.5066349206349205,0.5283015873015873,True
